81	251	272	129	88	184	154	-22.64	-61.40	-13.53	14338.87	-3036.21	7076.85	386.80	437.29	238.88 16
81	251	272	129	89	185	154	-22.48	-61.25	-13.50	14315.12	-3023.60	7093.41	377.81	443.02	244.39 16
81	252	273	129	89	184	155	-22.42	-61.06	-13.55	14295.37	-3032.02	7109.74	375.77	443.07	255.72 16
82	252	273	129	89	184	155	-22.46	-60.91	-13.61	14278.20	-3044.62	7123.45	377.58	438.62	264.78 16
81	251	273	129	89	185	154	-22.69	-60.87	-13.70	14265.69	-3064.79	7116.08	370.25	430.14	265.29 16
82	251	273	129	90	184	155	-22.87	-60.80	-13.76	14263.41	-3079.15	7115.08	357.64	434.38	261.48 16
81	251	272	129	89	184	154	-22.87	-60.71	-13.77	14256.83	-3080.39	7117.92	350.30	443.56	262.25 16
82	252	273	129	90	184	154	-22.84	-60.56	-13.80	14249.79	-3085.97	7138.43	343.24	448.78	263.94 16
82	252	274	129	89	184	154	-22.84	-60.44	-13.82	14240.90	-3089.67	7167.51	331.23	447.19	263.04 16
81	251	274	129	89	185	154	-22.84	-60.33	-13.88	14235.46	-3101.19	7185.93	326.22	444.43	260.39 16
82	252	272	129	89	184	154	-23.02	-60.22	-13.97	14224.48	-3123.13	7198.23	310.91	438.06	242.52 16
81	252	272	129	89	184	154	-23.12	-60.16	-14.05	14209.66	-3139.57	7214.12	308.56	424.06	224.85 16
82	252	273	129	89	184	154	-23.23	-60.13	-14.13	14199.37	-3157.59	7224.02	290.58	407.16	192.15 16
82	252	273	129	90	184	154	-23.27	-60.10	-14.17	14193.41	-3165.91	7233.02	285.15	393.60	165.35 16
82	253	272	130	89	183	154	-23.16	-60.07	-14.17	14193.14	-3165.22	7244.56	288.45	388.17	139.23 16
82	252	273	129	90	185	154	-22.84	-60.02	-14.11	14170.88	-3144.76	7274.34	288.02	371.06	114.62 16
82	253	274	129	89	184	153	-22.46	-60.10	-13.97	14165.74	-3108.32	7286.22	271.07	342.11	93.89 16
82	253	273	130	89	184	154	-22.27	-60.15	-13.86	14162.45	-3080.90	7287.51	250.97	323.25	88.74 16
82	253	274	129	90	184	154	-22.21	-60.12	-13.83	14152.73	-3070.26	7287.73	249.92	320.19	96.30 16
82	253	274	129	90	183	155	-22.26	-60.19	-13.83	14145.49	-3067.55	7288.35	236.77	301.58	97.19 16
81	253	274	129	90	184	155	-22.44	-60.29	-13.86	14149.21	-3077.97	7279.73	222.69	276.95	92.88 16
81	253	273	129	89	184	154	-22.60	-60.33	-13.92	14154.15	-3093.07	7272.54	218.75	262.60	81.89 16
81	254	274	129	89	184	154	-22.55	-60.27	-13.87	14155.65	-3079.62	7270.52	196.66	286.92	83.39 16
81	253	274	130	89	184	154	-22.56	-60.08	-13.92	14140.06	-3088.64	7284.59	191.18	308.43	90.82 16
81	253	274	129	89	184	155	-22.29	-60.06	-13.87	14118.46	-3070.00	7302.56	200.57	283.01	78.98 16
80	254	274	130	89	185	154	-22.07	-60.21	-13.75	14122.94	-3042.10	7315.03	175.64	228.46	44.53 16
79	254	275	130	90	185	154	-22.38	-60.18	-13.78	14128.19	-3051.40	7324.28	106.06	225.78	30.16 16
79	254	276	129	89	185	154	-22.56	-60.01	-13.86	14121.58	-3069.83	7334.87	81.41	244.64	31.95 16
78	254	274	130	88	185	155	-22.57	-59.91	-13.94	14104.10	-3086.54	7367.12	81.04	221.31	6.35 16
79	254	276	130	89	185	155	-22.53	-60.10	-13.90	14110.10	-3077.21	7377.97	56.74	178.15	-20.47 16
78	254	275	130	88	185	155	-22.63	-60.16	-13.82	14132.39	-3061.95	7366.67	10.80	184.99	-31.59 16
78	253	276	129	88	185	155	-22.78	-60.00	-13.91	14115.37	-3080.65	7376.73	13.21	192.09	-31.26 16
78	254	275	130	88	185	155	-22.55	-60.20	-13.84	14112.00	-3062.42	7367.50	32.05	147.18	-56.05 16
78	254	275	130	88	186	155	-22.52	-60.40	-13.81	14120.40	-3057.30	7368.32	44.50	98.03	-79.15 16
77	254	274	130	88	186	156	-22.30	-60.53	-13.73	14142.18	-3040.03	7352.31	70.42	91.97	-73.79 16
77	254	276	130	88	186	156	-22.07	-60.48	-13.64	14148.67	-3019.63	7352.49	89.55	123.33	-51.45 16
76	254	274	130	88	185	156	-22.01	-60.36	-13.71	14132.24	-3033.25	7379.47	113.92	106.56	-57.88 16
76	254	274	130	88	186	157	-21.83	-60.65	-13.67	14122.43	-3021.99	7376.89	146.33	27.98	-96.64 16
76	254	275	130	89	186	157	-21.60	-61.02	-13.54	14159.91	-2997.69	7356.85	151.46	-21.82	-109.45 16
76	254	276	131	88	187	157	-22.17	-60.73	-13.66	14167.71	-3029.40	7336.21	102.74	65.87	-58.88 16
76	255	274	131	88	186	157	-21.99	-60.49	-13.69	14148.12	-3031.33	7346.80	141.45	100.98	-39.54 16
77	254	274	131	88	186	157	-21.75	-60.56	-13.60	14132.32	-3005.17	7358.06	131.38	73.88	-53.31 16
77	254	275	131	88	187	157	-21.89	-60.64	-13.54	14147.70	-2994.91	7349.35	81.61	73.44	-53.24 16
77	254	275	130	88	187	157	-21.76	-60.57	-13.50	14142.72	-2983.56	7356.89	81.98	85.51	-44.83 16
77	254	275	131	88	186	157	-21.68	-60.56	-13.45	14133.58	-2967.38	7370.84	47.68	71.29	-52.24 16
77	255	276	131	89	187	157	-21.84	-60.61	-13.46	14150.90	-2975.62	7372.70	14.95	66.42	-35.08 16
77	254	276	131	88	187	157	-21.69	-60.59	-13.45	14158.36	-2974.63	7376.46	34.95	68.75	-14.47 16
78	255	276	131	88	186	158	-21.72	-60.61	-13.42	14152.24	-2963.50	7383.44	10.35	53.97	-12.50 16
77	254	277	131	88	187	157	-21.84	-60.77	-13.42	14161.23	-2966.93	7369.87	3.83	26.02	-17.33 16
78	255	278	132	89	187	158	-21.73	-60.91	-13.34	14176.16	-2948.98	7357.58	-6.86	15.17	-8.56 16
77	255	277	131	88	187	157	-21.77	-60.94	-13.35	14175.16	-2951.93	7354.50	-18.02	8.36	5.47 16
79	255	276	131	89	186	157	-21.87	-61.03	-13.37	14175.80	-2957.54	7350.17	-35.81	-18.31	0.50 16
78	255	274	131	88	188	157	-22.11	-61.10	-13.42	14184.41	-2972.86	7340.86	-42.12	-30.79	-2.48 16
78	255	276	131	88	187	157	-22.14	-61.20	-13.39	14196.79	-2967.82	7315.42	-33.22	-21.35	2.89 16
79	256	276	131	88	188	157	-22.31	-61.23	-13.42	14205.95	-2976.22	7296.05	-36.11	-3.39	11.80 16
79	255	276	131	88	187	156	-22.37	-61.22	-13.42	14206.45	-2976.21	7281.25	-25.35	13.73	12.31 16
79	256	277	131	88	187	157	-22.48	-61.22	-13.45	14212.73	-2986.80	7269.98	-20.68	21.10	4.24 16
79	256	278	131	88	187	157	-22.42	-61.20	-13.42	14208.89	-2977.86	7260.08	-20.90	36.09	7.38 16
78	256	278	130	88	187	158	-22.49	-61.23	-13.41	14209.65	-2976.37	7246.48	-37.95	35.89	-2.54 16
79	256	278	131	88	187	158	-22.41	-61.30	-13.38	14207.56	-2966.55	7248.16	-42.81	18.79	-23.16 16
79	256	278	131	87	187	157	-22.51	-61.36	-13.36	14216.59	-2964.82	7229.75	-54.22	24.20	-32.55 16
80	256	277	131	89	187	157	-22.52	-61.30	-13.35	14216.16	-2962.78	7222.86	-57.76	45.69	-25.97 16
78	256	276	130	89	184	157	-22.55	-61.20	-13.35	14216.15	-2961.24	7230.52	-81.12	62.81	-22.23 16
79	256	279	131	89	187	157	-22.43	-61.20	-13.34	14213.74	-2957.98	7244.99	-75.46	53.42	-21.56 16
79	256	277	131	88	187	157	-22.39	-61.15	-13.31	14214.85	-2951.28	7249.94	-88.64	61.90	-7.99 16
79	256	278	131	89	187	158	-22.40	-60.98	-13.35	14204.91	-2959.12	7254.24	-75.41	95.35	32.71 16
79	256	277	131	87	186	158	-22.24	-61.04	-13.29	14193.87	-2940.16	7255.33	-89.39	78.53	35.38 16
80	256	277	131	88	186	157	-22.72	-61.04	-13.44	14203.97	-2981.55	7242.17	-109.47	70.76	39.66 16
79	256	278	132	89	186	158	-22.77	-61.02	-13.46	14213.97	-2990.48	7230.26	-87.54	91.27	48.23 16
79	256	280	132	88	187	158	-22.87	-60.95	-13.50	14209.07	-2997.55	7229.94	-98.67	100.41	49.26 16
79	257	277	132	88	187	158	-23.04	-60.88	-13.55	14210.82	-3012.07	7231.05	-105.68	105.99	42.65 16
80	257	279	132	89	187	158	-23.17	-60.93	-13.60	14218.28	-3025.47	7225.29	-106.30	99.04	35.07 16
79	257	278	132	89	187	157	-23.27	-60.88	-13.63	14223.36	-3035.60	7227.83	-101.63	109.18	36.22 16
79	257	277	131	89	186	158	-23.39	-60.74	-13.65	14220.40	-3040.02	7223.44	-99.20	133.38	28.60 16
79	257	277	132	86	187	157	-23.21	-60.72	-13.62	14218.58	-3030.82	7230.67	-85.99	137.16	13.12 16
79	257	278	132	88	186	157	-23.05	-60.75	-13.56	14220.05	-3015.28	7228.73	-88.54	132.05	3.72 16
