212	527	517	140	108	221	167	-20.35	-62.43	-12.14	14357.08	-2683.46	7113.20	387.89	-557.86	-312.95 3
212	527	517	139	108	220	165	-20.40	-62.55	-12.16	14350.23	-2687.09	7107.34	382.80	-595.32	-326.55 3
212	528	517	140	108	222	167	-20.26	-62.83	-12.15	14351.92	-2684.34	7111.77	390.96	-614.50	-335.22 3
211	528	517	140	108	221	167	-20.25	-63.00	-12.06	14360.52	-2663.52	7078.18	368.16	-593.43	-317.11 3
212	528	517	140	108	220	166	-20.28	-63.01	-12.09	14344.70	-2667.54	7061.87	356.65	-577.90	-295.26 3
212	528	517	140	108	221	167	-20.27	-63.15	-12.04	14351.26	-2657.77	7041.38	343.32	-570.01	-283.09 3
212	528	517	140	108	222	167	-20.30	-63.17	-12.02	14353.90	-2653.08	7031.51	328.55	-546.76	-271.69 3
211	528	517	139	108	220	167	-20.30	-63.19	-11.99	14346.80	-2643.02	7015.54	299.18	-526.17	-257.80 3
212	528	517	140	108	221	167	-20.36	-63.29	-11.96	14359.06	-2637.27	6986.96	277.57	-506.86	-251.06 3
213	528	517	140	107	222	166	-20.29	-63.36	-11.88	14367.31	-2620.01	6951.61	277.69	-461.47	-237.36 3
213	528	517	140	108	221	167	-20.14	-63.37	-11.79	14363.94	-2595.81	6934.83	264.20	-421.30	-223.84 3
212	528	517	140	109	222	167	-20.12	-63.28	-11.75	14363.55	-2584.62	6921.89	247.14	-367.73	-197.25 3
212	528	517	140	108	221	167	-20.25	-63.17	-11.75	14365.97	-2586.99	6922.79	227.44	-330.49	-179.54 3
212	528	517	140	109	222	168	-20.39	-63.01	-11.82	14368.47	-2604.64	6927.65	227.57	-288.22	-170.81 3
212	528	517	140	108	221	168	-20.30	-62.94	-11.79	14377.45	-2597.21	6931.47	230.89	-255.26	-168.77 3
212	528	517	140	108	221	167	-20.26	-62.86	-11.74	14389.37	-2589.75	6934.10	208.74	-218.05	-162.93 3
212	528	517	140	108	223	168	-20.38	-62.73	-11.77	14397.11	-2598.06	6940.59	195.01	-179.49	-154.99 3
212	528	517	140	108	222	167	-20.21	-62.63	-11.73	14402.05	-2588.76	6952.56	194.96	-150.37	-156.09 3
212	528	517	140	108	222	167	-20.15	-62.52	-11.73	14404.35	-2589.32	6963.13	196.31	-120.95	-153.43 3
212	528	517	140	108	222	167	-19.94	-62.48	-11.71	14400.53	-2581.05	6970.98	205.49	-106.60	-155.41 3
212	528	517	141	108	222	168	-19.76	-62.41	-11.64	14410.30	-2567.20	6978.03	200.62	-82.77	-152.94 3
212	528	517	140	108	221	167	-19.62	-62.32	-11.58	14405.99	-2551.04	6984.73	200.24	-58.23	-139.49 3
212	528	517	140	109	222	167	-19.58	-62.24	-11.60	14385.29	-2552.89	6992.49	204.02	-43.77	-125.02 3
212	528	517	141	109	222	168	-19.42	-62.21	-11.57	14374.82	-2541.04	6993.67	208.87	-24.83	-115.82 3
212	528	517	140	109	221	167	-19.37	-62.17	-11.54	14371.68	-2534.39	6997.98	218.93	-12.59	-105.53 3
212	528	517	140	108	221	168	-19.19	-62.11	-11.49	14361.70	-2519.07	6997.28	225.93	12.94	-87.45 3
212	528	517	141	108	223	167	-19.09	-62.08	-11.44	14355.61	-2504.92	6996.22	227.39	37.44	-66.88 3
211	528	517	141	109	223	167	-19.05	-62.00	-11.44	14343.43	-2502.47	7000.21	229.02	57.42	-49.93 3
212	528	517	141	109	220	167	-18.97	-61.90	-11.44	14335.46	-2499.95	7008.20	235.07	87.25	-31.89 3
212	528	517	140	108	221	167	-18.93	-61.74	-11.44	14337.29	-2501.35	7016.19	230.96	123.94	-8.59 3
212	528	517	140	108	222	167	-18.92	-61.64	-11.50	14328.22	-2515.48	7034.38	241.86	130.64	6.24 3
213	528	517	140	108	222	168	-18.87	-61.68	-11.45	14340.61	-2504.51	7031.46	244.27	140.41	16.98 3
212	528	517	140	108	221	167	-18.96	-61.61	-11.46	14333.98	-2506.88	7030.09	232.21	157.14	32.03 3
