181	504	497	224	180	214	159	57.09	-23.57	62.98	6414.99	12256.00	7900.48	-244.55	260.66	-68.97 13
181	505	497	224	180	215	159	57.12	-23.51	63.00	6413.24	12262.00	7893.45	-234.07	262.08	-71.07 13
181	505	497	224	179	214	159	57.12	-23.42	63.03	6398.98	12249.90	7903.98	-209.51	266.18	-63.56 13
180	504	497	224	180	214	159	57.19	-23.33	63.06	6387.23	12244.81	7905.98	-170.99	265.87	-55.59 13
181	504	497	224	179	215	159	57.29	-23.28	63.10	6381.87	12251.16	7899.08	-146.14	266.97	-50.21 13
181	504	498	224	179	215	158	57.37	-23.23	63.13	6377.97	12262.41	7888.13	-136.18	267.23	-49.20 13
180	504	497	224	179	214	158	57.42	-23.15	63.19	6365.88	12269.09	7882.92	-121.17	273.16	-43.69 13
181	504	497	224	179	214	158	57.50	-23.13	63.19	6360.78	12260.83	7869.97	-102.31	275.16	-38.50 13
181	504	497	224	178	214	158	57.44	-23.13	63.18	6357.34	12248.59	7876.88	-88.25	275.50	-36.38 13
181	504	497	224	180	214	159	57.41	-23.15	63.19	6358.68	12255.96	7881.03	-86.79	265.87	-39.41 13
181	505	497	223	179	214	159	57.31	-23.13	63.20	6356.54	12257.76	7887.18	-98.40	257.18	-43.29 13
181	504	497	224	179	213	159	57.29	-23.11	63.23	6349.51	12256.27	7887.22	-96.73	249.47	-45.47 13
181	505	497	224	179	214	159	57.36	-23.11	63.26	6344.44	12265.86	7883.26	-85.04	236.15	-44.50 13
181	504	497	223	180	213	159	57.38	-23.10	63.28	6340.82	12265.37	7879.50	-79.09	229.94	-42.37 13
181	504	497	223	179	214	158	57.35	-23.11	63.28	6338.18	12260.90	7885.12	-75.28	223.94	-41.86 13
181	505	497	223	179	215	160	57.32	-23.13	63.27	6339.07	12258.65	7879.27	-84.77	218.40	-42.41 13
181	504	497	223	179	214	159	57.22	-23.09	63.30	6331.31	12256.52	7893.70	-93.33	211.98	-47.14 13
181	504	497	223	179	214	159	57.20	-23.04	63.33	6323.35	12260.29	7905.22	-89.57	209.08	-47.69 13
181	505	497	223	180	214	159	57.23	-23.00	63.37	6314.98	12262.08	7911.96	-72.59	204.57	-43.95 13
182	505	497	223	179	214	159	57.29	-22.95	63.42	6308.83	12273.37	7905.96	-62.66	202.54	-41.25 13
181	504	497	223	179	212	159	57.35	-23.02	63.38	6313.19	12265.91	7890.26	-56.72	196.22	-37.19 13
181	505	497	223	180	214	160	57.43	-23.06	63.36	6317.33	12261.21	7877.35	-53.04	195.01	-34.58 13
182	504	497	223	180	214	158	57.40	-23.04	63.38	6315.26	12265.35	7875.68	-60.64	193.96	-34.85 13
180	505	497	223	180	214	159	57.33	-23.04	63.40	6307.70	12263.28	7882.70	-66.30	184.66	-36.51 13
181	504	496	223	179	214	159	57.31	-23.03	63.41	6300.31	12252.52	7887.76	-50.54	178.13	-34.98 13
181	505	497	223	179	213	159	57.37	-22.98	63.45	6294.10	12262.69	7886.17	-29.66	184.67	-27.34 13
