99	529	249	239	205	221	163	3.09	-78.29	-0.37	16207.58	230.19	3142.30	-1183.25	723.03	-324.48
100	529	251	239	205	221	163	1.98	-78.10	-0.57	16160.60	176.88	3164.38	-1119.84	716.88	-335.45
100	529	251	240	205	221	163	2.74	-78.13	-0.47	16153.77	202.64	3174.37	-1038.94	667.23	-365.43
100	529	249	239	204	220	164	3.20	-78.14	-0.39	16158.68	226.30	3182.25	-1010.05	634.52	-363.06
101	529	250	239	205	221	164	2.93	-78.16	-0.42	16147.94	217.39	3194.33	-970.24	596.59	-359.00
100	529	251	239	205	221	164	3.61	-78.23	-0.34	16149.35	240.32	3194.02	-906.43	556.76	-349.85
101	529	251	239	205	221	163	3.59	-78.37	-0.32	16153.48	244.10	3189.72	-875.81	510.33	-338.86
101	529	251	239	205	222	164	3.57	-78.41	-0.33	16165.40	242.90	3180.83	-832.32	482.11	-334.42
101	529	250	239	205	221	164	3.69	-78.47	-0.34	16163.73	240.95	3167.59	-786.70	462.20	-328.80
101	529	252	239	205	221	163	4.11	-78.50	-0.30	16162.75	251.91	3161.81	-743.47	449.09	-323.16
101	529	251	239	205	221	164	4.49	-78.53	-0.25	16155.61	265.71	3158.72	-709.44	427.24	-320.85
101	529	253	239	205	222	163	4.66	-78.50	-0.21	16155.23	277.42	3152.58	-675.92	416.33	-316.81
101	529	252	239	205	221	164	4.91	-78.50	-0.18	16137.47	283.95	3151.55	-626.78	399.41	-306.67
101	529	252	239	204	221	163	5.36	-78.49	-0.11	16134.99	303.76	3152.78	-593.99	389.19	-288.78
101	529	252	239	205	221	163	5.69	-78.50	-0.07	16117.84	314.97	3152.14	-553.54	370.63	-268.69
102	529	252	240	205	221	163	5.83	-78.57	-0.05	16120.15	321.42	3143.93	-523.01	349.75	-251.46
102	529	252	239	205	220	162	5.81	-78.60	-0.05	16116.94	321.95	3134.33	-503.21	333.91	-237.19
101	529	251	239	205	221	164	5.89	-78.63	-0.04	16122.10	322.65	3123.42	-485.30	334.17	-231.63
