78	260	272	126	98	222	182	-0.85	3.66	-161.82	-891.67	-69.12	15291.16	-1254.98	576.87	283.34
78	259	273	126	99	222	181	-1.10	3.80	-160.50	-898.89	-103.66	15272.20	-1243.73	610.98	319.18
77	260	275	126	98	222	181	-1.34	4.04	-158.62	-925.14	-159.28	15288.59	-1188.34	622.93	329.62
78	260	275	125	98	222	181	-1.53	4.12	-157.94	-953.49	-188.91	15329.16	-1155.33	588.83	314.89
76	260	277	126	97	222	182	-2.09	4.05	-156.03	-956.41	-240.67	15324.50	-1193.66	551.24	289.39
76	259	278	126	96	223	182	-2.47	4.15	-154.50	-969.79	-288.64	15328.48	-1192.33	542.33	271.37
76	260	281	126	97	223	183	-2.71	4.23	-153.38	-994.30	-332.00	15336.05	-1166.46	521.31	260.20
76	260	281	126	97	223	183	-3.03	4.20	-151.42	-994.39	-390.60	15328.25	-1140.39	495.15	254.94
76	261	281	126	97	223	182	-3.21	4.20	-149.79	-995.27	-440.87	15337.24	-1093.77	479.19	237.40
77	260	282	126	96	223	182	-3.38	4.25	-148.67	-1005.50	-481.83	15355.57	-1063.28	469.33	223.08
77	260	283	126	97	223	183	-3.65	4.35	-147.64	-1019.23	-524.74	15354.59	-1059.57	466.66	215.27
76	261	284	126	96	223	183	-3.87	4.46	-146.07	-1029.67	-583.70	15359.87	-1017.79	469.53	209.91
78	261	284	125	97	223	184	-3.82	4.55	-145.84	-1045.58	-602.52	15387.87	-967.35	466.75	193.91
77	262	286	124	97	223	182	-3.96	4.56	-145.79	-1055.10	-611.99	15417.68	-966.03	446.52	186.92
77	262	286	124	97	223	182	-4.15	4.56	-145.15	-1065.75	-640.99	15425.20	-959.93	427.49	182.97
77	262	287	124	97	224	182	-4.35	4.54	-144.15	-1068.86	-679.34	15444.74	-951.33	410.37	174.32
77	261	287	124	97	223	183	-4.52	4.57	-143.39	-1085.22	-720.17	15458.70	-922.12	398.90	162.91
78	262	288	124	97	223	183	-4.42	4.59	-143.21	-1101.56	-739.57	15475.96	-858.46	372.30	153.81
76	262	289	124	97	223	183	-4.37	4.61	-143.59	-1114.28	-734.19	15484.16	-845.44	354.64	148.72
77	262	289	120	97	223	183	-4.48	4.61	-143.19	-1119.77	-754.28	15478.96	-839.32	332.41	153.19
77	262	290	123	97	223	182	-4.58	4.66	-142.84	-1135.38	-780.76	15475.41	-815.45	315.33	153.98
78	262	289	123	98	224	183	-4.60	4.70	-142.74	-1155.61	-799.93	15476.04	-776.98	292.92	154.58
