195	515	479	220	169	173	166	-20.60	-20.11	-46.79	5501.36	-5167.06	14012.60	-254.46	326.17	-237.43
196	515	478	219	169	172	165	-20.69	-20.06	-46.87	5500.89	-5181.91	14000.57	-248.09	341.26	-267.26
195	515	479	219	169	172	166	-20.61	-19.95	-46.88	5492.05	-5175.21	13981.54	-219.09	356.20	-292.95
196	515	479	219	169	171	165	-20.40	-19.87	-46.76	5484.04	-5144.65	13972.86	-196.88	362.94	-318.00
196	515	479	219	170	172	166	-20.26	-19.76	-46.71	5463.24	-5113.02	13964.82	-188.19	364.34	-336.60
196	516	479	219	169	171	166	-20.07	-19.58	-46.70	5437.88	-5082.57	13968.58	-179.53	367.62	-346.22
196	516	479	219	169	171	165	-19.85	-19.52	-46.54	5424.58	-5038.64	13975.55	-174.65	361.84	-356.26
196	516	480	219	169	171	165	-19.69	-19.51	-46.35	5420.76	-4998.91	13981.77	-189.52	351.75	-354.80
196	516	480	219	169	172	165	-19.66	-19.48	-46.23	5417.92	-4973.16	13984.68	-201.59	350.76	-337.41
196	516	481	220	169	172	165	-19.61	-19.46	-46.17	5416.62	-4961.10	13987.65	-198.01	348.22	-308.29
196	515	481	220	169	171	165	-19.56	-19.50	-46.13	5418.39	-4956.05	13991.66	-185.76	333.91	-276.07
197	516	481	220	170	172	165	-19.50	-19.57	-46.06	5422.47	-4947.45	13992.88	-165.27	315.02	-245.32
197	516	481	220	170	172	165	-19.47	-19.64	-46.04	5423.15	-4944.07	13990.64	-157.56	293.42	-215.65
197	516	481	220	169	172	165	-19.41	-19.62	-46.10	5420.79	-4951.67	13983.70	-130.43	290.30	-176.02
198	516	481	220	170	172	165	-19.31	-19.61	-46.04	5418.35	-4939.09	13986.92	-113.41	283.03	-152.07
197	516	480	220	169	172	165	-19.27	-19.64	-46.06	5415.63	-4940.33	13991.17	-106.84	266.68	-133.37
197	516	480	220	169	171	165	-19.35	-19.65	-46.06	5414.25	-4938.52	13994.21	-121.20	260.30	-129.40
197	516	480	220	169	172	165	-19.36	-19.73	-46.06	5424.94	-4950.79	13997.70	-108.09	246.48	-124.68
197	516	480	220	170	172	165	-19.23	-19.83	-45.90	5439.29	-4934.65	13992.42	-84.08	236.51	-106.14
197	516	480	220	169	172	166	-19.28	-19.87	-45.79	5448.93	-4925.32	13989.40	-91.33	234.73	-97.19
197	516	480	220	169	172	165	-19.37	-19.95	-45.77	5461.28	-4934.05	13987.93	-95.36	218.14	-96.18
197	515	480	220	170	172	165	-19.46	-19.98	-45.83	5469.22	-4953.95	13975.93	-79.20	217.84	-80.97
197	516	479	220	169	173	165	-19.28	-19.89	-45.86	5466.76	-4955.05	13964.33	-26.74	237.75	-56.82
197	516	479	220	169	173	165	-19.14	-19.79	-45.76	5460.02	-4931.10	13959.92	-8.85	249.66	-46.58
197	515	479	220	170	172	165	-19.11	-19.71	-45.74	5448.22	-4915.34	13959.72	-12.31	249.68	-51.85
197	515	479	220	169	172	165	-19.11	-19.66	-45.78	5438.21	-4912.38	13966.13	-21.99	248.59	-61.51
197	515	479	220	169	173	166	-19.10	-19.63	-45.80	5436.90	-4914.56	13983.43	-17.79	246.66	-63.78
197	515	479	220	169	172	165	-18.97	-19.58	-45.80	5429.85	-4906.43	14000.26	6.60	240.08	-55.14
197	515	478	220	169	172	165	-18.87	-19.52	-45.75	5417.16	-4885.11	14013.24	3.32	235.13	-60.44
197	515	478	220	169	171	165	-18.91	-19.52	-45.75	5416.70	-4883.85	14022.78	-4.10	221.62	-70.46
197	515	478	220	169	172	164	-18.87	-19.58	-45.67	5421.47	-4874.26	14028.84	5.51	203.79	-67.34
197	515	477	219	169	173	165	-18.82	-19.63	-45.64	5424.79	-4872.35	14028.20	24.43	193.05	-61.67
197	514	478	219	169	170	165	-18.71	-19.70	-45.58	5423.35	-4859.33	14019.79	35.51	174.10	-62.84
197	514	477	220	169	172	165	-18.70	-19.77	-45.47	5431.58	-4848.56	14006.20	36.88	168.89	-61.35
197	514	477	219	169	173	164	-18.68	-19.72	-45.46	5430.41	-4846.74	14006.89	40.89	177.80	-52.28
197	514	477	219	169	173	165	-18.65	-19.65	-45.48	5422.28	-4842.60	14014.34	45.40	180.71	-50.62
197	514	477	219	169	172	165	-18.63	-19.58	-45.52	5411.77	-4837.47	14025.43	44.03	181.82	-50.79
197	514	477	219	169	173	165	-18.53	-19.54	-45.54	5396.38	-4825.39	14038.75	54.82	169.48	-54.25
196	514	477	219	169	174	165	-18.44	-19.56	-45.47	5393.96	-4809.33	14051.22	57.63	155.11	-54.43
196	514	477	219	169	174	165	-18.36	-19.59	-45.42	5391.46	-4799.66	14060.46	68.75	141.70	-49.11
197	514	477	219	168	172	165	-18.27	-19.68	-45.25	5399.29	-4777.08	14053.23	69.21	133.22	-42.01
197	513	477	219	169	173	165	-18.33	-19.67	-45.25	5397.53	-4774.02	14050.57	57.20	134.96	-39.71
197	513	476	219	168	172	166	-18.32	-19.74	-45.22	5401.85	-4773.32	14051.04	62.49	121.46	-40.27
198	513	476	219	169	173	165	-18.28	-19.80	-45.13	5406.76	-4762.65	14040.89	71.02	116.63	-37.91
197	513	476	219	168	173	165	-18.26	-19.80	-45.09	5405.22	-4754.72	14035.84	72.57	118.10	-39.06
197	513	476	219	169	172	166	-18.21	-19.80	-45.00	5408.56	-4742.79	14036.85	73.39	122.30	-46.61
197	513	476	219	168	174	166	-18.14	-19.78	-44.97	5400.73	-4727.05	14041.61	76.37	119.03	-56.63
197	513	475	219	168	171	165	-18.06	-19.78	-44.87	5400.89	-4709.49	14052.93	74.45	117.43	-60.45
197	513	476	219	168	174	165	-17.91	-19.82	-44.72	5399.65	-4683.42	14057.48	73.78	108.71	-62.77
197	513	475	219	169	172	165	-17.87	-19.82	-44.57	5398.27	-4655.85	14056.41	56.79	114.82	-66.64
197	513	475	219	169	173	165	-17.82	-19.77	-44.56	5388.35	-4644.66	14067.99	49.45	114.78	-59.40
197	512	475	219	168	174	166	-17.74	-19.82	-44.45	5387.34	-4624.42	14074.59	43.33	104.19	-48.78
197	512	475	219	168	173	165	-17.70	-19.83	-44.46	5384.97	-4622.40	14080.26	50.36	95.38	-19.69
197	512	475	218	168	172	165	-17.66	-19.83	-44.39	5383.52	-4610.08	14085.25	49.59	100.01	-0.66
197	512	475	218	169	173	165	-17.83	-19.87	-44.40	5394.54	-4622.38	14084.78	26.86	97.96	10.17
197	512	474	219	169	174	166	-17.96	-19.92	-44.46	5408.62	-4647.26	14090.95	32.67	85.42	23.76
197	512	475	219	168	174	166	-18.07	-19.99	-44.50	5416.59	-4661.50	14087.60	28.49	75.10	27.13
197	512	474	219	168	173	165	-18.17	-20.09	-44.45	5433.36	-4670.22	14083.62	13.66	70.49	17.07
196	512	474	218	168	172	165	-18.28	-20.15	-44.45	5449.69	-4686.11	14069.24	16.33	76.22	24.22
197	512	474	218	168	173	166	-18.28	-20.12	-44.49	5464.00	-4706.40	14067.58	43.01	97.01	39.71
197	511	474	218	168	173	166	-18.13	-20.12	-44.33	5471.00	-4685.88	14071.80	66.01	111.20	37.62
197	511	474	218	169	173	165	-18.17	-20.11	-44.26	5473.65	-4675.79	14074.81	41.11	119.34	20.39
197	511	473	218	168	172	166	-18.23	-20.05	-44.30	5477.77	-4686.20	14071.66	40.81	135.48	11.52
197	511	473	218	169	174	166	-18.16	-19.94	-44.31	5473.08	-4683.49	14084.08	51.67	152.15	0.29
196	511	474	218	169	174	166	-18.13	-19.86	-44.32	5462.63	-4674.71	14088.28	52.08	153.95	-17.17
196	511	473	218	168	173	166	-18.15	-19.76	-44.38	5443.70	-4667.78	14091.26	44.23	167.40	-34.66
196	511	473	218	169	172	165	-18.12	-19.61	-44.47	5420.71	-4660.99	14099.50	39.42	175.43	-41.08
196	510	473	218	169	173	165	-18.04	-19.50	-44.49	5401.88	-4645.94	14113.12	29.75	170.31	-47.63
197	511	473	218	168	174	165	-18.03	-19.48	-44.51	5391.58	-4638.24	14118.47	20.06	161.74	-52.24
197	511	473	218	168	174	166	-18.06	-19.42	-44.54	5377.60	-4630.93	14120.75	6.41	163.45	-47.53
197	510	473	218	168	174	166	-18.03	-19.45	-44.54	5368.92	-4621.38	14113.71	6.74	149.53	-40.51
197	510	473	218	168	174	166	-18.05	-19.51	-44.41	5373.28	-4604.92	14105.02	-16.10	147.36	-41.03
197	510	473	218	169	174	166	-18.12	-19.51	-44.43	5375.41	-4608.07	14099.57	-26.70	150.49	-36.63
197	510	473	218	168	174	166	-18.06	-19.55	-44.27	5385.44	-4592.47	14096.59	-28.86	158.21	-27.55
197	510	472	217	168	173	165	-18.12	-19.55	-44.31	5392.17	-4604.64	14101.96	-32.02	169.80	-20.42
196	510	473	218	168	173	165	-18.12	-19.50	-44.21	5399.96	-4595.21	14107.06	-38.82	181.71	-25.45
197	509	472	218	168	174	166	-18.19	-19.48	-44.29	5396.36	-4605.65	14100.31	-46.13	185.33	-38.28
197	509	472	218	168	174	166	-18.29	-19.46	-44.40	5390.95	-4619.97	14096.50	-52.87	185.01	-57.56
197	509	472	218	168	173	166	-18.37	-19.41	-44.55	5383.60	-4638.17	14103.27	-53.08	186.06	-75.93
196	509	472	218	168	173	166	-18.36	-19.33	-44.59	5375.62	-4637.06	14107.31	-59.02	193.16	-98.64
197	509	472	218	168	173	166	-18.53	-19.32	-44.70	5366.84	-4647.81	14101.14	-83.57	193.70	-128.26
196	509	472	218	168	173	166	-18.58	-19.30	-44.80	5365.30	-4662.42	14107.08	-83.04	192.51	-140.44
